Id,SalePrice
1562,131051.75992987503
1563,129168.87283434707
1564,155112.2146359648
1565,159717.0751643153
1566,211079.98603294717
1567,88378.26874288842
1568,221418.82071456197
1569,138247.0386072393
1570,114239.55365948028
1571,126230.51983406092
1572,134981.1982917207
1573,228204.59272883015
1574,89396.9108104013
1575,192094.66766873267
1576,202605.06539039244
1577,203610.19753563614
1578,153096.5479647549
1579,138181.05705758612
1580,190587.11199161204
1581,146437.49911577182
1582,131028.83239308727
1583,328799.7542024385
1584,233611.65728577613
1585,140204.9379646666
1586,59769.19151288551
1587,98390.90296688299
1588,135019.85629521296
1589,100741.58187245105
1590,117672.68501017058
1591,103526.68597921803
1592,141718.27427238916
1593,122478.10562711112
1594,120239.9779975033
1595,123446.65319897603
1596,227326.2426402245
1597,170801.84375525336
1598,192277.7048557427
1599,198562.04833862418
1600,193725.20952352908
1601,60389.41602976262
1602,102862.82187152776
1603,76293.7203851301
1604,258657.25591579056
1605,245572.54540547985
1606,163224.0739907125
1607,141785.8497373581
1608,213805.24191784486
1609,197645.25511730288
1610,158690.30156486403
1611,144209.6157477055
1612,147656.87514334987
1613,149475.2181089102
1614,116640.77108899112
1615,82718.23785834746
1616,78951.89317845377
1617,91179.18936847169
1618,124920.63708018637
1619,132335.07166644445
1620,145944.7748121365
1621,144999.23632576436
1622,152553.76376860897
1623,278642.5778714983
1624,191887.439104535
1625,121610.77041075398
1626,167248.11692933895
1627,192423.5215869137
1628,276906.5566814685
1629,181068.63853014223
1630,339011.00815977517
1631,212923.28049362288
1632,254239.89120911752
1633,170324.5601873202
1634,183184.0796529667
1635,176523.36469052464
1636,164530.88106410851
1637,179993.7346574971
1638,211997.16084701725
1639,182400.69967203203
1640,260906.7090228332
1641,203220.14720241397
1642,225031.14382584943
1643,233687.76663193488
1644,229261.75859579712
1645,193582.2470875875
1646,160179.64648640717
1647,155135.40532012627
1648,142232.1542056181
1649,141439.08785970867
1650,125661.19800135774
1651,121433.23568550196
1652,96413.37505811859
1653,98311.8492689415
1654,158332.06584518237
1655,152487.64376445086
1656,151642.09091675194
1657,157081.55091304478
1658,155965.62211441292
1659,142112.76636114647
1660,147012.28591335323
1661,438889.0519866661
1662,375444.17203320004
1663,377126.3929644421
1664,435727.1275147814
1665,317515.74952783674
1666,348803.4512364232
1667,359764.718674586
1668,324092.94270674733
1669,299567.6553347044
1670,339594.96265737497
1671,268194.6206277163
1672,455779.98993360664
1673,306765.4586142637
1674,257549.1414104584
1675,180286.46381062423
1676,180347.5850281414
1677,211312.5975349057
1678,447331.7086490965
1679,400200.2938241046
1680,312429.7339868306
1681,242336.65595447522
1682,312833.10745817196
1683,198923.0575018377
1684,174664.52032526943
1685,173903.78268022364
1686,166336.92758191665
1687,167332.5004526879
1688,191332.5593895473
1689,188954.60148412443
1690,184204.86214186274
1691,172812.47635549007
1692,266880.247501099
1693,171249.52420961944
1694,184886.21151521898
1695,171279.8394146701
1696,267762.5391942884
1697,171135.97799534714
1698,335874.53848939
1699,336488.2580514664
1700,241680.14638520556
1701,267366.0542786899
1702,261431.3081572932
1703,258025.75510473124
1704,296791.90372290596
1705,224404.43547969166
1706,403973.36596548866
1707,215288.23194889288
1708,215659.76284635137
1709,269360.31999810046
1710,224765.72893419117
1711,268557.9988486825
1712,257039.36241083752
1713,267052.56553627184
1714,216435.42884978026
1715,203988.07314685357
1716,176687.68264085727
1717,161217.66267425538
1718,148820.78468009844
1719,211910.97056289695
1720,247909.23723959958
1721,163520.14545166277
1722,145612.70579126626
1723,157036.33589649494
1724,206484.00483501644
1725,226409.01341192436
1726,182339.98688639404
1727,157769.83080466394
1728,189576.83474035742
1729,163806.2214620078
1730,147931.81693900208
1731,129800.16204872892
1732,132413.34523767763
1733,120472.10731969062
1734,130117.2507974765
1735,131310.89836980464
1736,116420.55292753088
1737,359968.14741724683
1738,220713.39608997278
1739,250021.88521365752
1740,187929.62525144694
1741,183203.76307669206
1742,173240.24827249345
1743,162228.9188715569
1744,292356.758220302
1745,231174.95163720948
1746,279841.32782538614
1747,217771.24652725746
1748,197716.63731947733
1749,162642.3353091667
1750,157446.43524338113
1751,224917.72602650186
1752,119683.9439118373
1753,139302.4656220573
1754,210534.51976780992
1755,169938.6166460103
1756,127088.65078717296
1757,119221.51296752947
1758,154557.80403240857
1759,157776.69122116605
1760,155173.8749425708
1761,153914.41640438917
1762,160903.48646168745
1763,161591.91730093912
1764,124900.4340507269
1765,162636.26920012597
1766,162159.64885901113
1767,172321.95004749807
1768,140750.38809025008
1769,158583.25247455467
1770,138988.51970202939
1771,131987.93765944795
1772,144115.67470544172
1773,138423.2410493694
1774,133504.34410204203
1775,134421.4394816345
1776,131049.48174494949
1777,117867.18352075238
1778,130033.37507027984
1779,121952.45490723386
1780,178540.34553833862
1781,134582.59655757115
1782,90376.21632183042
1783,123897.64256411137
1784,98566.37433798116
1785,111203.73157718913
1786,146298.68458041822
1787,170834.80762717707
1788,58166.1786462094
1789,93808.29624767095
1790,67564.67993555147
1791,146945.61270491578
1792,157808.77895239755
1793,128754.17341537996
1794,139966.3618665217
1795,138008.69670391484
1796,131512.95502882163
1797,128637.74512019589
1798,122550.12426742328
1799,118376.28446273299
1800,135292.8059665812
1801,138682.92140077872
1802,150540.9253797942
1803,145223.32474613033
1804,143988.27704461684
1805,132072.38409687945
1806,118122.54294792359
1807,131214.31890165928
1808,121099.6214742278
1809,120725.799136601
1810,127200.06605371692
1811,105765.03513516423
1812,113592.8708947711
1813,115470.24432416302
1814,97053.15419631264
1815,55266.22415275278
1816,95446.81697824506
1817,116776.3179220291
1818,135990.75640401087
1819,108951.78492475946
1820,67033.28820425607
1821,117051.54223115652
1822,134812.25288527602
1823,58230.92243120191
1824,125901.14611675123
1825,125542.03233611128
1826,100092.2295328064
1827,110066.35150900234
1828,136446.0742584912
1829,100958.2564801575
1830,127801.7853226201
1831,177538.34450343164
1832,106151.04681318565
1833,128855.87370326306
1834,119626.5464747332
1835,175330.8670554167
1836,126940.43516242928
1837,100669.45047853337
1838,128344.6520799411
1839,103239.3438825614
1840,157940.52648131753
1841,142402.27187777654
1842,87910.3289388001
1843,138720.96374998963
1844,139339.21656824497
1845,141241.9754287611
1846,149074.01076474364
1847,167124.07117246938
1848,81881.91373714083
1849,112971.65147965233
1850,116577.39040255672
1851,142814.45370674646
1852,118125.8835733808
1853,132575.71725916435
1854,172455.79096253015
1855,155191.88163325292
1856,215172.71352590527
1857,154521.87104407512
1858,139587.46940042355
1859,124090.51218201446
1860,156217.99997576134
1861,122493.0276822568
1862,264272.439801564
1863,261803.38906345898
1864,261803.38906345898
1865,307343.6723451006
1866,319560.3452836957
1867,237357.8034111376
1868,294707.9231233798
1869,196302.9549140941
1870,239710.90377955546
1871,251056.23520905126
1872,172615.73995751853
1873,234030.8713246293
1874,143872.7460137627
1875,209003.13943478512
1876,201527.220633933
1877,205409.35900815934
1878,207942.934765001
1879,131566.2762863885
1880,136351.3909504422
1881,245178.9824254366
1882,257236.68644489732
1883,201543.52518424465
1884,219197.8051310908
1885,247331.40989831515
1886,291272.8156354255
1887,203689.2528394749
1888,283391.19933217275
1889,171213.01145553056
1890,130822.24213196902
1891,129916.15239306858
1892,103310.52181641113
1893,132889.28784523284
1894,130783.49622671932
1895,145963.3906669803
1896,113541.02621628183
1897,128101.7071203341
1898,126716.56576443628
1899,149842.92130312638
1900,154052.99588018993
1901,164111.59052774947
1902,151288.27507732436
1903,248064.7908956653
1904,140511.3544460846
1905,176574.96920360473
1906,158522.6472145844
1907,213941.19716975672
1908,115009.90523053304
1909,144565.0152796227
1910,135282.71821771987
1911,186075.55842312312
1912,254382.5237561085
1913,133554.3444953656
1914,56858.321007015584
1915,264988.19591859845
1916,61173.98478002813
1917,256657.83043987423
1918,140594.3160013542
1919,160729.68465054594
1920,154191.7358828709
1921,381171.69547607447
1922,315274.780042111
1923,198537.43378432642
1924,225203.6361595626
1925,225299.42405950738
1926,365545.7514708435
1927,139493.39954342262
1928,158332.43335282986
1929,126803.09610067529
1930,139066.8773499893
1931,139881.00280593918
1932,147450.33892235218
1933,168236.0738021827
1934,188740.30866896678
1935,173858.63178307304
1936,194112.2871001932
1937,180675.46613807272
1938,161886.89993393354
1939,247060.24482975923
1940,201838.7306245933
1941,177369.4944137781
1942,193706.55179667828
1943,195006.59605992193
1944,322406.4191992375
1945,365059.14719845634
1946,160065.51573827452
1947,297018.91918441735
1948,170694.60150188548
1949,242495.0917518467
1950,181172.41330597788
1951,251179.33168972586
1952,231165.49905698377
1953,172510.154902576
1954,203715.1900549625
1955,146421.55635303806
1956,286119.81698909285
1957,161841.1665158039
1958,297367.45111748524
1959,144281.7970255709
1960,122281.5583481086
1961,128073.8847201481
1962,96344.08855124524
1963,99076.93430496754
1964,108896.12823941288
1965,155837.74258115946
1966,149647.4888246198
1967,285818.4544073887
1968,393099.9683934195
1969,379754.5179480588
1970,403275.0041872039
1971,422952.2943370752
1972,352816.72774680704
1973,286339.8093835532
1974,324663.1014501028
1975,454083.5296204433
1976,276304.3978519196
1977,367320.48130412487
1978,372573.06529568415
1979,339576.3953760229
1980,206996.54856261806
1981,334723.52890594694
1982,231598.52232099092
1983,221886.6984341083
1984,169185.08818692787
1985,212018.63700511382
1986,232657.26326088095
1987,174843.76635045526
1988,177437.93006868093
1989,188487.8344340018
1990,217966.34887356704
1991,218150.11492312807
1992,212112.47230118682
1993,174205.9071183139
1994,237153.07323095715
1995,187861.09733410383
1996,259050.42886671957
1997,318964.1157358523
1998,349887.4527521521
1999,254016.6930703465
2000,291923.0387041536
2001,276290.5531528207
2002,248671.19035332985
2003,255031.78309198926
2004,274148.839139199
2005,212925.4440007615
2006,219398.7193239395
2007,248748.8935872972
2008,206625.49496562642
2009,185765.90384712786
2010,190916.08166828725
2011,151624.80464169217
2012,176008.5924926115
2013,178144.19885889557
2014,186186.25825623432
2015,196591.4072709223
2016,185795.60500354457
2017,203179.12808268346
2018,123283.67273029807
2019,135625.59991828536
2020,129504.68753709558
2021,115032.6658650271
2022,172870.67111747243
2023,153194.1189419846
2024,226893.16540720026
2025,341169.8001194367
2026,182714.1431304514
2027,166309.31666837443
2028,154332.93396832485
2029,169150.02687353917
2030,261423.6488774564
2031,226778.92909460087
2032,240290.39720969956
2033,246423.47483951124
2034,164622.7484309011
2035,204122.19437100794
2036,187271.45304249047
2037,189218.628657322
2038,283546.9815206708
2039,202008.37545732458
2040,350571.9635612855
2041,264739.9198322621
2042,204273.37277681215
2043,166561.2522759924
2044,174065.9955385825
2045,207633.8154965686
2046,146196.4214055052
2047,149047.13688788944
2048,135129.59701789398
2049,133963.58986615643
2050,175216.45487810505
2051,111542.39359742074
2052,132236.01136371476
2053,145141.07580001472
2054,85536.09400162134
2055,153752.0251767478
2056,145236.70696913538
2057,128294.5009127858
2058,179987.1771117344
2059,137870.34406818185
2060,159227.4284288636
2061,157296.1569954933
2062,139778.63212104622
2063,119226.884139211
2064,144639.36935820684
2065,123695.0245088351
2066,146263.1403462413
2067,133940.62016689358
2068,130926.36488269745
2069,87804.22656535082
2070,107033.20289111912
2071,90063.04499582082
2072,129880.44833758516
2073,136153.65223960092
2074,177817.8780816372
2075,143247.0779929051
2076,119178.34112453554
2077,148418.9648111939
2078,132110.5705519828
2079,143455.61014385676
2080,116067.8908181911
2081,132586.24119509605
2082,130253.64842995905
2083,146421.33104622952
2084,108439.74036809466
2085,136047.42970520136
2086,120348.02906553287
2087,122982.40415194705
2088,110739.42112540721
2089,83507.68010583942
2090,118056.51491157927
2091,123505.1630875045
2092,132469.33021518102
2093,125092.92417099328
2094,147870.2263615824
2095,139001.82741909212
2096,91857.48002898048
2097,97306.5029873302
2098,135581.57847461468
2099,56163.549215934996
2100,100729.68968144366
2101,115518.60336291754
2102,148573.1650735553
2103,102797.56278406322
2104,135154.97783615024
2105,119134.7870314042
2106,71455.36661666917
2107,228536.78601950305
2108,106792.88314863783
2109,110226.97777166983
2110,122545.57615812632
2111,158151.31068545725
2112,138006.64854149477
2113,117189.56270724518
2114,114688.7467266972
2115,146075.0797335597
2116,103040.86081278692
2117,133391.69103622937
2118,113130.31345801463
2119,107275.02872764427
2120,108337.17468461249
2121,89698.87866258
2122,102971.20129091224
2123,91689.02797799044
2124,180691.70496960456
2125,132898.73018028372
2126,137562.78516704877
2127,132202.2517006079
2128,122181.22540062678
2129,89974.05919893415
2130,130640.84569876017
2131,150918.19954175997
2132,109330.12844573423
2133,113033.72985082645
2134,114025.33081060387
2135,92231.00661794786
2136,78839.50907483524
2137,119695.32646272976
2138,137741.7098023434
2139,150709.9497611499
2140,139452.82370510214
2141,136337.37136060925
2142,137530.76903671908
2143,147095.57303332008
2144,123224.05154937918
2145,136016.54613976643
2146,143219.2394829031
2147,184472.48492870218
2148,145826.6945490258
2149,130565.82166850867
2150,214315.8502128792
2151,141309.16370666726
2152,157259.4636147069
2153,152935.95590556037
2154,111174.22449859351
2155,114603.23119724054
2156,206776.51100357965
2157,226904.05534003198
2158,225218.46465459943
2159,213009.84567455476
2160,179561.29048539745
2161,251003.55822827507
2162,371825.82719436026
2163,336494.1515905462
2164,250747.82994085943
2165,182730.91716939968
2166,145904.10133838636
2167,208167.09213037087
2168,214176.36122627906
2169,194018.02207941306
2170,221440.99914931052
2171,149314.9874892342
2172,140433.11373326826
2173,165028.9843557221
2174,225091.1747510331
2175,302734.92206261156
2176,328828.4963985745
2177,247043.24901509256
2178,219798.28422726714
2179,142761.90901666175
2180,198872.49632528878
2181,196142.18553438273
2182,238028.83547334137
2183,192886.66914760118
2184,122943.87146644815
2185,106919.13956911935
2186,137006.89946996438
2187,128729.2504328492
2188,132252.32231869618
2189,151091.37927035958
2190,81697.98971829365
2191,87676.32798768551
2192,100205.06111937048
2193,92095.3077002414
2194,101658.04335231967
2195,107583.93956364295
2196,105033.91093971417
2197,117871.59223784377
2198,158806.25862892775
2199,147844.48976538968
2200,155348.5837006754
2201,158924.01455210487
2202,185082.3614253485
2203,159455.75854347862
2204,201565.82242539144
2205,140616.6888029783
2206,140435.89380551557
2207,235716.25291026486
2208,236202.3042745552
2209,207869.2881647983
2210,125664.60925982197
2211,108421.27270512827
2212,107592.67628680285
2213,105850.50068074962
2214,127197.00600817022
2215,100589.99276925136
2216,140516.68800401193
2217,53108.610810883714
2218,87859.63060589388
2219,66244.7876133138
2220,63441.057342975204
2221,268399.0039147095
2222,240543.69155135908
2223,260537.33916001872
2224,227287.53577633534
2225,132975.99146936304
2226,176227.78735013228
2227,203048.13658350406
2228,272456.26619403914
2229,242099.71225971583
2230,157024.25429400586
2231,220430.52382979824
2232,179941.46010690584
2233,175068.4784219621
2234,231336.41001005075
2235,203153.0398592418
2236,278062.9276516913
2237,343031.75373629597
2238,203952.48802819857
2239,133133.82316344153
2240,160665.2525339112
2241,157407.10755910023
2242,123568.41096114044
2243,125281.17120865617
2244,101681.76033493005
2245,94052.78804232046
2246,152465.37697233557
2247,93883.07202774842
2248,124514.82113492438
2249,125393.8902357559
2250,129338.10700663424
2251,101121.21166565345
2252,163238.15130111296
2253,164507.4065271086
2254,179247.02406053466
2255,201281.5338698873
2256,184335.58162989447
2257,193357.29397987557
2258,169900.848562281
2259,178520.2937499896
2260,146595.35089825196
2261,187871.190420076
2262,211562.27633291713
2263,330038.3184671244
2264,418803.33900703705
2265,163434.8358260464
2266,270846.8809104031
2267,350866.78054827044
2268,368107.5968709894
2269,163068.4661705975
2270,184184.8592943042
2271,230735.34919419143
2272,204725.68080312925
2273,169319.3168243208
2274,176869.68271228668
2275,167667.03594886453
2276,174912.50083136218
2277,198124.66669031282
2278,153104.73873184412
2279,121684.48656615632
2280,119433.29234533703
2281,152003.78867874466
2282,161614.34834983345
2283,97415.97042825501
2284,109798.99587500367
2285,152324.30799835094
2286,133034.72613334766
2287,341085.0489047451
2288,280549.4274520523
2289,375450.06912178465
2290,399295.45209709776
2291,318263.1989421155
2292,399118.6965184587
2293,436128.9707443462
2294,394522.555999036
2295,428686.67012170923
2296,294812.05729975575
2297,316220.20006626245
2298,332226.80832628725
2299,374159.4946340496
2300,328435.8473380213
2301,279435.8814252766
2302,250361.4182416898
2303,252616.05993757007
2304,254035.08553715845
2305,179025.01645027482
2306,180633.21822413287
2307,180078.44488195446
2308,220489.60669553152
2309,274858.92953446665
2310,226971.36834811
2311,201590.25318150397
2312,172543.94546555018
2313,174664.85464779456
2314,182288.4284747964
2315,173557.09619356692
2316,185145.37307465888
2317,176478.3128323764
2318,175609.60862628295
2319,179633.65316665397
2320,179806.25833461335
2321,249153.42689534836
2322,166949.86639113742
2323,180794.4775806509
2324,170353.8301404455
2325,214359.95393078984
2326,167614.15773351237
2327,217146.87427475522
2328,218827.02758294766
2329,186893.49503351873
2330,179157.3659314742
2331,344798.67365022283
2332,372414.65044072893
2333,314893.0023510299
2334,265821.9398007108
2335,257608.63720174614
2336,323464.54604097694
2337,210018.98497462916
2338,269668.6292894217
2339,224100.87060698512
2340,358752.2466274098
2341,216284.2173386592
2342,231113.43724031
2343,220567.08870288893
2344,240924.84863107023
2345,245511.29666802436
2346,212068.0406043938
2347,202221.08893988203
2348,228003.24817416715
2349,163780.67653241742
2350,269155.337595028
2351,253378.15607164966
2352,258821.25948998533
2353,200494.28974283856
2354,138104.38237667514
2355,154231.11800535477
2356,151841.51517390914
2357,200737.5261033748
2358,189501.15196691972
2359,135175.45644875622
2360,126848.61418077526
2361,137739.90802786223
2362,267716.00795250473
2363,140250.82613725413
2364,146599.75772812724
2365,218832.11831180504
2366,195567.8047738962
2367,216109.60586810767
2368,200033.12142822848
2369,224610.11568059737
2370,170580.3774729436
2371,170708.21149491516
2372,180958.50271179804
2373,266712.27744375606
2374,277786.22434455727
2375,228913.8986000128
2376,261725.11442689778
2377,351835.8288973223
2378,149805.2880427739
2379,207140.65779472946
2380,145894.37578119352
2381,170064.4698898714
2382,194990.88675187225
2383,212821.88658664937
2384,223907.61266769673
2385,154044.33201714128
2386,140070.3456017301
2387,142991.09457562878
2388,112406.80671094092
2389,128218.23359122012
2390,145294.0365864104
2391,133980.55043039194
2392,111771.80690827049
2393,158691.14807887463
2394,140317.5620255783
2395,174728.08874584892
2396,147564.8911749002
2397,173095.49365729635
2398,124927.72321791333
2399,60730.916660152856
2400,55994.52419694146
2401,108067.1694016946
2402,138095.57300440932
2403,131657.37978782298
2404,156014.83363045857
2405,158098.46262626222
2406,137688.49971007486
2407,128589.91573548668
2408,139777.61386883602
2409,135543.88084192682
2410,157606.26763344358
2411,123689.68398212035
2412,161332.09752504973
2413,138995.85815533332
2414,143706.99949622303
2415,130041.8022567566
2416,127699.13120071325
2417,128180.13616709183
2418,126839.52770383371
2419,139975.7479245449
2420,127268.69711169467
2421,152228.64883844895
2422,103771.20401521785
2423,129804.95850158746
2424,151008.8566141876
2425,150669.8915230996
2426,125024.23945808121
2427,128215.45686790225
2428,180504.12346198777
2429,115300.8994500062
2430,132569.4966997961
2431,123680.45741078407
2432,133553.96077242488
2433,140934.77396018134
2434,140326.73936623675
2435,151425.2793690136
2436,109264.26814722171
2437,111737.04058248925
2438,124161.57486016011
2439,108345.16347695827
2440,119276.24234464257
2441,101407.09216584876
2442,102794.61162527229
2443,112565.89008901636
2444,119132.96698059812
2445,94221.01793067464
2446,135123.56696217257
2447,211232.34864234854
2448,127866.69334189888
2449,102495.67951024516
2450,145591.50155821617
2451,124830.23513013551
2452,215533.40685560385
2453,96272.02249899179
2454,124501.05118289671
2455,106121.06912211968
2456,133961.40720631674
2457,116504.39718595073
2458,100345.24841154106
2459,107704.93619711255
2460,125920.06806312797
2461,114868.20362766682
2462,129889.12989468923
2463,115002.80616757117
2464,144200.6814345283
2465,127570.9706112683
2466,113363.60687994846
2467,152395.00546200562
2468,93886.82283589836
2469,92179.73479874403
2470,147922.55813267897
2471,200941.71273031965
2472,144494.98608442192
2473,113269.13995089768
2474,93597.29900206193
2475,210977.320062621
2476,136695.18139462473
2477,132819.69493968334
2478,156391.4558135246
2479,120265.1744216228
2480,138071.48097248672
2481,124048.69000380592
2482,135183.79479601712
2483,121315.31059366667
2484,130229.57039562702
2485,127906.65851220286
2486,149703.10428194448
2487,165629.37106673172
2488,150762.0534229033
2489,143512.8004422546
2490,150278.99272854583
2491,101927.5200606675
2492,179625.4725131752
2493,137632.0600781033
2494,158250.3579750738
2495,104426.54116595865
2496,203554.92980897665
2497,151569.7874716807
2498,115855.20483772922
2499,90954.42773823977
2500,124795.01084130445
2501,128557.76849071225
2502,142514.31346105668
2503,102934.45813669328
2504,169359.75520739466
2505,217064.53379488218
2506,253134.00158704811
2507,300373.86206209305
2508,250893.637163069
2509,226014.47020583882
2510,228419.86471614835
2511,184387.93139023604
2512,219985.93917109063
2513,221105.35055692552
2514,236183.35830980813
2515,148986.1627430063
2516,171672.73033823838
2517,139571.21836665968
2518,149712.2836256697
2519,227500.867843548
2520,210546.04620397172
2521,190738.66012321372
2522,213588.20249083033
2523,128512.50637557653
2524,140322.73407221137
2525,139023.30543826043
2526,140063.69942559846
2527,118568.4023148946
2528,122834.52477980893
2529,134411.75834265572
2530,119692.64988681146
2531,236420.3479243366
2532,226879.59813897952
2533,200039.36031601785
2534,232582.26219933384
2535,300936.9086652132
2536,225246.48508961868
2537,221328.83493000534
2538,190755.5711743405
2539,187908.34975549424
2540,172059.0131651424
2541,186226.27250402232
2542,163829.24146217547
2543,116599.5164594291
2544,121525.6505285651
2545,132059.2686680056
2546,131240.4906482639
2547,109872.23382569368
2548,128560.26105097654
2549,144237.75552706514
2550,322149.9272711751
2551,131453.3196952497
2552,115401.79023717585
2553,84265.58109256803
2554,113178.91217420014
2555,99895.21010659327
2556,92866.94341667708
2557,107345.36476277643
2558,147612.4853902116
2559,148538.68907213357
2560,158302.4143754075
2561,151597.37500930778
2562,149697.3284398047
2563,159879.63019331006
2564,168796.09213404878
2565,137351.01429111388
2566,170429.16167765608
2567,146438.29861069613
2568,189293.0631076917
2569,184671.50465125334
2570,124454.35209261418
2571,175504.55982366472
2572,183620.76659079245
2573,214528.71974759342
2574,315251.0064487648
2575,117295.19446150183
2576,130949.60722018238
2577,136197.67403446443
2578,96406.47816412672
2579,68835.71302144765
2580,116233.40470879037
2581,102817.5741387443
2582,91320.98647895796
2583,253051.87216300383
2584,155264.46761688922
2585,165554.91432962232
2586,189457.06268257953
2587,191274.3553752673
2588,150148.96791459998
2589,142237.0082380219
2590,221454.54315136568
2591,195907.5057174333
2592,223502.4522727151
2593,255496.96362615767
2594,177030.69324138135
2595,204488.17212299615
2596,333112.4132426706
2597,187533.27455259883
2598,272436.4690431934
2599,304381.41238870024
2600,141366.39424523682
2601,126346.77470709819
2602,88241.0898276105
2603,91687.1439920701
2604,84252.55710650947
2605,87157.53729887956
2606,145730.90065449744
2607,170604.5486050979
2608,189323.3817460113
2609,161167.41709507766
2610,117854.0155583775
2611,152233.31632931627
2612,152628.10708917346
2613,130251.10950625136
2614,124989.1163673454
2615,149809.99322092923
2616,137200.81627910802
2617,161907.6921451199
2618,167216.2772372682
2619,208536.1067891896
2620,186432.7070201099
2621,181507.73832058732
2622,185545.14144450234
2623,252447.45316050912
2624,263989.9199095559
2625,322123.0831269904
2626,167371.54673352168
2627,185183.7156250369
2628,401860.6488014075
2629,436455.9136778257
2630,336777.4009621054
2631,424119.00822338986
2632,398493.93739756534
2633,295338.6064474222
2634,388414.0339031913
2635,151496.77763181433
2636,199811.04027039092
2637,168085.0309754789
2638,254713.3578633761
2639,184739.46824610393
2640,153109.08544221456
2641,99744.6509529163
2642,165235.12583959216
2643,94200.59037474736
2644,122461.74901345304
2645,100614.90411628393
2646,95073.6506975124
2647,96060.81230188928
2648,142223.11957983443
2649,151495.32678238893
2650,146718.5164896868
2651,155684.75162436333
2652,424785.07942527917
2653,268057.9759696452
2654,263563.90579538303
2655,374351.7304735369
2656,329234.6026093726
2657,316658.1037171807
2658,278924.1682758437
2659,299266.2883962602
2660,315498.7022824754
2661,333914.6993028234
2662,347307.1489098446
2663,287449.41960840696
2664,268285.12788460986
2665,311994.08846785984
2666,261951.31157142375
2667,169275.6999969105
2668,183960.84225502494
2669,174374.12451877494
2670,282694.69971378567
2671,185077.6840453393
2672,177641.22388657596
2673,209407.3583481074
2674,204932.81323057637
2675,169506.62321831498
2676,189231.25306707763
2677,209649.97182331543
2678,250415.90001223184
2679,286228.9238691557
2680,275942.247691827
2681,380480.5815644793
2682,329643.2143306981
2683,464636.60388723185
2684,305532.4672091594
2685,333239.64843749313
2686,263434.23659201595
2687,311689.00495472824
2688,224188.69935104228
2689,208144.71950650756
2690,416807.4919250304
2691,190906.07131758035
2692,142457.9690422224
2693,186296.90435401525
2694,145344.61170016977
2695,192095.03605198525
2696,187700.1039768447
2697,179440.21746401157
2698,195543.28561699193
2699,173717.81344041295
2700,162136.97352020806
2701,159059.21720165078
2702,109817.43955317001
2703,130473.3799131801
2704,144170.5211964909
2705,132566.3726952526
2706,118622.28332592531
2707,131034.44698583074
2708,134632.3226009547
2709,112905.56861253973
2710,123845.70167148265
2711,278432.87587373226
2712,356939.820937769
2713,175191.15235171528
2714,151027.32729251074
2715,172311.3997090929
2716,165924.87280324448
2717,190690.03624776966
2718,236217.04494182524
2719,162648.58398336783
2720,164177.00378374208
2721,141021.69929496324
2722,160272.34884372127
2723,139862.33050454306
2724,132622.83312265924
2725,134473.27259637782
2726,153035.94867106632
2727,158686.93996612553
2728,164077.75535751507
2729,150810.34373376766
2730,142492.2849231507
2731,117184.99230860386
2732,114900.16394568185
2733,156942.26685599968
